n,g,steps,dt,target_depth,ansatz_depth,max_td,mean_td,compile_err_min,compile_err_max,compile_err_spread,seeds_agree,elapsed_s
6,1.5,16,0.1,64,12,0.04255984877589798,0.038791653465350504,0.5421049483880964,0.6410089711054481,0.09890402271735166,0,17.91781737515703
8,0.3,4,0.1,16,3,0.002780760179773702,0.002641293510103888,0.041560374672921244,0.0514243592476196,0.009863984574698358,0,2.5599615829996765
8,0.3,4,0.1,16,5,0.002374701178450512,0.0022902257957304246,0.03702154998637649,0.0983861992084918,0.06136464922211531,0,6.234596667112783
8,0.3,4,0.1,16,6,0.02282085052011156,0.022017805742923776,0.3576058169110842,0.41347661282529297,0.05587079591420879,0,7.671184417093173
8,0.3,4,0.1,16,10,0.0193374513159974,0.0184337507889819,0.32570180014915073,0.37463577963009215,0.048933979480941414,0,13.711317166918889
8,0.3,4,0.1,16,12,0.021816158529918334,0.020626093968123885,0.31543555667197853,0.3363801335840901,0.020944576912111545,0,17.886348416097462
8,0.3,6,0.1,24,2,0.09291631868585101,0.08781857160234259,1.4053113175993883,1.4053113175995704,1.8207657603852567e-13,1,1.5968269580043852
8,0.3,6,0.1,24,4,0.054341123687905016,0.0525333952681431,0.8159145948358634,11.762317209195103,10.94640261435924,0,6.469593875110149
8,0.3,6,0.1,24,5,0.009952926157352472,0.009633213926549599,0.15615225854543527,4.329143924940379,4.172991666394943,0,9.103739708894864
8,0.3,6,0.1,24,8,0.053122354927395886,0.05109789245086027,0.9066124692466607,1.1722063525878927,0.265593883341232,0,19.100348790874705
8,0.3,6,0.1,24,10,0.048310251887404086,0.044326781829577416,0.7456011075725456,1.1363408925592562,0.3907397849867106,0,24.592304083053023
8,0.3,8,0.1,32,2,0.1953545820168201,0.18392100703109354,2.9631578414820177,2.9631578414821327,1.1501910535116622e-13,1,1.5993958341423422
8,0.3,8,0.1,32,3,0.02530181370765964,0.02414321893247913,0.38513999452427905,16.00389855147093,15.61875855694665,0,3.955101375002414
8,0.3,8,0.1,32,5,0.023903590928333125,0.022374443643627003,0.39178863838322797,0.44116605566204015,0.049377417278812175,0,10.167087875073776
8,0.3,8,0.1,32,6,0.046596330748681636,0.04429626992718272,0.792462230283343,1.767951320492553,0.97548909020921,0,12.942874958971515
8,0.3,8,0.1,32,10,0.05769484974447003,0.051922344337460034,1.1156645023257967,1.3350317837885894,0.21936728146279272,0,23.89509612484835
8,0.3,8,0.1,32,12,0.04277628663118306,0.04027698790355176,0.5956927874452367,0.6951508705262008,0.09945808308096415,0,30.244330500019714
8,0.3,12,0.1,48,2,0.4623448281745104,0.4326035833467733,6.892141213941226,15.41404305080906,8.521901836867833,0,2.243975708959624
8,0.3,12,0.1,48,3,0.0491499354417247,0.04703832041207141,0.8136434008771922,1.9982426282946022,1.18459922741741,0,4.299953457899392
8,0.3,12,0.1,48,4,0.012885039965662332,0.011966670053352094,0.21632897831053277,10.229471190000254,10.013142211689722,0,7.36509820795618
8,0.3,12,0.1,48,5,0.0306851245993255,0.029700059961965942,0.49609624030322086,1.4610951162354113,0.9649988759321905,0,10.591725124977529
8,0.3,12,0.1,48,6,0.01381293313948866,0.012795912827481316,0.3100513711896462,0.37008634984558975,0.06003497865594354,0,12.675762708066031
8,0.3,12,0.1,48,8,0.012865761656031337,0.012377190314323555,0.23452578263611387,0.4403229392565333,0.20579715662041945,0,18.807168332859874
8,0.3,12,0.1,48,10,0.017975983346015793,0.01741091082079691,0.27994673174175916,0.4195952393875454,0.13964850764578624,0,25.984733083983883
8,0.3,12,0.1,48,12,0.021661015705804695,0.019828150111490604,0.28467261569332386,0.3699418742060807,0.08526925851275685,0,31.592436000006273
8,0.3,16,0.1,64,2,0.5482290255114886,0.515814918105026,8.666843961524886,8.666843961524922,3.552713678800501e-14,1,7.080287916120142
8,0.3,16,0.1,64,3,0.09113289533325761,0.08641676734473146,1.350100246453775,1.3501002464547645,9.894307595459395e-13,1,9.483303416986018
8,0.3,16,0.1,64,4,0.03127856996756006,0.030376778765162184,0.48307718621702184,10.625985776647926,10.142908590430904,0,12.372292374959216
8,0.3,16,0.1,64,5,0.07829744805721216,0.07517894352491805,1.1860557012371726,1.3464706833398177,0.16041498210264504,0,15.870067999931052
8,0.3,16,0.1,64,6,0.02223139257082594,0.020634145419085304,0.35958381323100497,0.5850698202832174,0.22548600705221244,0,18.602546457899734
8,0.3,16,0.1,64,8,0.021378593362807466,0.020289675676474585,0.33307555150757595,0.41401759972404184,0.08094204821646589,0,24.430257209111005
8,0.3,16,0.1,64,10,0.05237155395436204,0.049864336390340665,0.3066639591429195,0.8871996780364615,0.580535718893542,0,30.86472887499258
8,0.3,16,0.1,64,12,0.05386257514917925,0.05238636248599027,0.3882176753171418,2.4581860892324667,2.069968413915325,0,37.76823579194024
8,1.0,4,0.1,16,3,0.027142768907367037,0.02571694389773374,0.439842930517787,0.552900964952271,0.11305803443448403,0,3.2665197090245783
8,1.0,4,0.1,16,5,0.0250487901709434,0.023405577229522214,0.3913165250764502,0.49322976419615633,0.10191323911970612,0,8.049022834049538
8,1.0,4,0.1,16,6,0.061507947971189726,0.05773771584332806,1.0443153448948037,1.1154207987961382,0.07110545390133449,0,10.50017112493515
8,1.0,4,0.1,16,10,0.03735401550666341,0.03499977627329258,0.6467506783802462,1.1348536774361646,0.48810299905591836,0,19.968300625216216
8,1.0,4,0.1,16,12,0.0582247886272151,0.05551701862342353,0.8013194927370559,0.8934466984396953,0.09212720570263933,0,25.386603291146457
8,1.0,6,0.1,24,2,0.2693084411073467,0.2521318959107695,4.088645026063469,4.088645026063664,1.9451107391432743e-13,1,1.6246938330587
8,1.0,6,0.1,24,4,0.07910141860441991,0.07627042050139252,1.424672457080835,10.81399293071992,9.389320473639085,0,6.909810499986634
8,1.0,6,0.1,24,5,0.026214727241398006,0.02479448022260865,0.46047513769784193,4.292324640534781,3.831849502836939,0,10.161725833080709
8,1.0,6,0.1,24,8,0.03276605763587965,0.030913274944791257,0.5009979891528483,1.2097711843419503,0.708773195189102,0,19.17778233299032
8,1.0,6,0.1,24,10,0.11066418284590719,0.10771331443487937,1.2332605170050386,1.9532002474793382,0.7199397304742996,0,24.87396508315578
8,1.0,8,0.1,32,2,0.4939318977122684,0.4636793637731994,7.74002330135533,7.740023301355462,1.3233858453531866e-13,1,1.7941458330024034
8,1.0,8,0.1,32,3,0.06252305908955536,0.06079068916942332,0.9665206904501877,0.9666361116529761,0.00011542120278840162,0,3.9492346250917763
8,1.0,8,0.1,32,5,0.057223102563083286,0.05469867888458639,0.8864831253224855,4.221075146466194,3.3345920211437083,0,10.066958250012249
8,1.0,8,0.1,32,6,0.015909736807012534,0.015081766955496187,0.28323664018898975,0.31387437461993034,0.03063773443094059,0,12.526115416083485
8,1.0,8,0.1,32,10,0.02892420964157867,0.02748586992119565,0.33709800305328697,0.5629006760622493,0.22580267300896228,0,24.710416792193428
8,1.0,8,0.1,32,12,0.018201020285381883,0.017503592862764882,0.2832685655064384,0.3767982259610904,0.093529660454652,0,30.520510459085926
8,1.0,12,0.1,48,2,0.8318707651052343,0.8024801423910543,14.487196497112903,14.487196497112931,2.842170943040401e-14,1,2.095313875004649
8,1.0,12,0.1,48,3,0.3042416319292196,0.28790647789098633,4.529030387708675,13.65944897446682,9.130418586758145,0,4.443521291017532
8,1.0,12,0.1,48,4,0.11022861916749213,0.10040391692253862,1.6308602682094873,9.265561743833599,7.634701475624112,0,7.26159012503922
8,1.0,12,0.1,48,5,0.0326375295138967,0.03155277837034951,0.7917137841852785,0.8270299471653082,0.03531616298002971,0,10.271307083079591
8,1.0,12,0.1,48,6,0.08473006295564792,0.07896748864893233,1.2535728488143114,1.9816741328290906,0.7281012840147791,0,13.31543349986896
8,1.0,12,0.1,48,8,0.05333612560929925,0.051253415485593055,0.807202331205646,1.2166435902486417,0.40944125904299566,0,20.03097208379768
8,1.0,12,0.1,48,10,0.07832447138621476,0.0731584824074472,1.005414269177915,1.5126698517776496,0.5072555825997345,0,26.569311707979068
8,1.0,12,0.1,48,12,0.0849609709266394,0.08211331735200281,0.7726038643266945,6.294716115904993,5.5221122515782985,0,32.64203495904803
8,1.0,16,0.1,64,2,0.9441395093428029,0.9243282684383247,18.571008391275203,19.067407141508948,0.4963987502337446,0,7.454916957998648
8,1.0,16,0.1,64,3,0.6446638594142808,0.6209773192807424,10.27152321556301,14.984125793000008,4.712602577436998,0,9.746444333111867
8,1.0,16,0.1,64,4,0.22508145442315958,0.21654361927477309,3.4831890121465,10.394390168760436,6.911201156613936,0,12.787498582853004
8,1.0,16,0.1,64,5,0.07129670530483324,0.06606427584780131,1.1619915471160693,10.052644080623802,8.890652533507733,0,16.88706683390774
8,1.0,16,0.1,64,6,0.057735628033005866,0.05414838840453449,0.7492936708264902,2.354438145628891,1.605144474802401,0,19.381765250116587
8,1.0,16,0.1,64,8,0.07295440881671092,0.06885574901923168,0.8221870151003313,2.0569382697364142,1.234751254636083,0,25.75401058397256
8,1.0,16,0.1,64,10,0.2761120128658823,0.26366959693404624,0.7616452802102744,5.486645474280027,4.725000194069753,0,31.638109874911606
8,1.0,16,0.1,64,12,0.15522987519993325,0.15012828583031362,0.8227964810720685,2.513594634704009,1.6907981536319403,0,36.69815016700886
8,1.5,4,0.1,16,3,0.03067954690318175,0.029640669726036305,0.4936599236912353,1.1832052167330842,0.6895452930418489,0,3.73059695889242
8,1.5,4,0.1,16,5,0.04582360145857252,0.04299569730375904,0.7860281179612427,1.1568399900706974,0.37081187210945465,0,8.951799040893093
8,1.5,4,0.1,16,6,0.03941333841689894,0.03738679206141487,0.6312398118211068,1.3786176455109829,0.7473778336898761,0,11.652469582855701
8,1.5,4,0.1,16,10,0.05863523952171642,0.05651515902901442,0.9606162716431654,8.106401170319662,7.145784898676497,0,22.67348258406855
8,1.5,4,0.1,16,12,0.2881490972484595,0.28608806824212735,0.9251021592878812,6.31012243581749,5.385020276529609,0,28.75351499998942
8,1.5,6,0.1,24,2,0.34485487668539216,0.31430279076111867,5.144735323353644,5.144735323353783,1.3855583347321954e-13,1,1.906773333903402
8,1.5,6,0.1,24,4,0.015072761467341125,0.014721255871786035,0.23335991345512083,10.549264059958716,10.315904146503595,0,6.963137541897595
8,1.5,6,0.1,24,5,0.02911790726038785,0.027678331283563486,0.4840403011077393,6.00170573576488,5.517665434657141,0,10.086869665887207
8,1.5,6,0.1,24,8,0.025642912676783747,0.024044526158949857,0.5433153993053921,0.7632630875473774,0.2199476882419853,0,18.72674062498845
8,1.5,6,0.1,24,10,0.041226559833789936,0.03886403588227347,0.48906955031141536,1.7985990849579077,1.3095295346464924,0,24.949581790948287
8,1.5,8,0.1,32,2,0.5438583766454368,0.5098999878388011,8.575831092519783,8.57583109251987,8.704148513061227e-14,1,1.6840728330425918
8,1.5,8,0.1,32,3,0.12306047079205323,0.11746484601659253,1.9053927489464473,1.9053927489466858,2.384759056894836e-13,1,3.8442774158902466
8,1.5,8,0.1,32,5,0.056857727870237317,0.05397049100895014,0.8918901803850465,1.3868616727295977,0.4949714923445512,0,9.715214333031327
8,1.5,8,0.1,32,6,0.03850238528151631,0.03688488349081898,0.6750914015704982,0.8502189778883995,0.17512757631790132,0,12.727984250057489
8,1.5,8,0.1,32,10,0.039131024605385804,0.03768005893174215,0.6252514589374631,0.6948842827831291,0.06963282384566594,0,25.751421292079613
8,1.5,8,0.1,32,12,0.041768044735373,0.0393701902118669,0.6974362020180664,0.8857249186140311,0.1882887165959647,0,30.41230420814827
8,1.5,12,0.1,48,2,0.7892143844473056,0.766529436830683,13.192249650698496,17.037060712563058,3.8448110618645615,0,2.395133832935244
8,1.5,12,0.1,48,3,0.4093300040014133,0.3923352941131132,6.413824515861477,6.413824516652805,7.913278921023448e-10,1,4.237000042106956
8,1.5,12,0.1,48,4,0.14454711599446923,0.13956518511545624,2.2351755967876388,12.478114664693383,10.242939067905745,0,7.142026707995683
8,1.5,12,0.1,48,5,0.04907321678539614,0.04653793574934646,0.7621088796347602,12.303642543939377,11.541533664304616,0,10.380579084157944
8,1.5,12,0.1,48,6,0.18022718379430352,0.17200485228845244,2.947346623611065,4.449521426678448,1.502174803067383,0,13.375230832956731
8,1.5,12,0.1,48,8,0.06681963211279907,0.06482928046280949,1.15902005886966,2.964494796852044,1.8054747379823841,0,18.903961958829314
8,1.5,12,0.1,48,10,0.10209926132323434,0.09623441174061263,0.9419838220807522,2.744590621709321,1.8026067996285688,0,25.319611416896805
8,1.5,12,0.1,48,12,0.049466146916714346,0.04681247349378592,0.8233871960785908,1.0273240852631886,0.20393688918459785,0,30.96276424988173
8,1.5,16,0.1,64,2,0.922432749904958,0.9105226885427202,16.97661316925556,16.97661316927384,1.8278711877428577e-11,1,7.608808249933645
8,1.5,16,0.1,64,3,0.633190991116515,0.6087411298060112,10.181153476185258,14.966111251945126,4.784957775759867,0,9.84187095798552
8,1.5,16,0.1,64,4,0.3914065927831991,0.3710562458465848,6.066521560303254,12.282036599028864,6.215515038725609,0,12.236899999901652
8,1.5,16,0.1,64,5,0.18523463364067239,0.17607769359228206,2.9481217224490077,7.877661320226924,4.929539597777916,0,15.788419166114181
8,1.5,16,0.1,64,6,0.09164703793826598,0.08772370927865299,1.656826176206148,7.978056652858303,6.321230476652155,0,18.67700820812024
8,1.5,16,0.1,64,8,0.08901384488807701,0.08422445413979311,1.5937902813136045,1.9354997617831091,0.34170948046950467,0,24.870388792129233
8,1.5,16,0.1,64,10,0.14079411026224747,0.13439758364431037,1.7075718477485553,3.0224587536206227,1.3148869058720674,0,30.862299541942775
8,1.5,16,0.1,64,12,0.06429067041576776,0.062481254937345465,1.5398084950104594,1.9123792122370327,0.3725707172265733,0,37.07666999986395
10,0.3,4,0.1,16,3,0.0031492198892020874,0.003062354532561579,0.10461036003971985,0.11351873603503111,0.00890837599531126,0,3.3309442498721182
10,0.3,4,0.1,16,5,0.003171320381212068,0.0031207171148112042,0.10019135474562975,12.316160495655902,12.215969140910273,0,8.991833084030077
10,0.3,4,0.1,16,6,0.024842937052386063,0.02428079038267723,0.8510322691473916,0.889224130181244,0.038191861033852414,0,10.822047458961606
10,0.3,4,0.1,16,10,0.025563705611562113,0.024601036279138337,0.7233896423842933,0.8240419174921411,0.1006522751078478,0,21.31455033295788
10,0.3,4,0.1,16,12,0.04411415210388554,0.043315812273221656,0.8396500769421283,12.50140537776445,11.661755300822321,0,26.349979541962966
10,0.3,6,0.1,24,2,0.10303992739676997,0.1012351821455002,3.243841790624078,3.243841790624183,1.0524914273446484e-13,1,2.6797228751238436
10,0.3,6,0.1,24,4,0.06450624420127123,0.06261956874887148,1.9754375401904383,23.525541444849633,21.550103904659196,0,9.956284208223224
10,0.3,6,0.1,24,5,0.008376840914009798,0.0082158504602883,0.26867534339932386,6.160896185997108,5.892220842597784,0,14.945639375131577
10,0.3,6,0.1,24,8,0.050792395927405934,0.0495136858216646,1.663582887693615,2.862421552681802,1.198838664988187,0,28.24638658296317
10,0.3,6,0.1,24,10,0.052281238957431156,0.050720030691546535,1.700662769483171,2.4423312134044806,0.7416684439213095,0,37.53180420817807
10,0.3,8,0.1,32,2,0.21637801797569117,0.2120981607674143,6.831376682586694,6.831376682586977,2.824407374646398e-13,1,2.4032113330904394
10,0.3,8,0.1,32,3,0.032461120208835265,0.03155658417688262,1.007986044249193,24.510711472396707,23.502725428147514,0,5.657568959053606
10,0.3,8,0.1,32,5,0.026601908886259615,0.025791202273802483,0.8308705131668384,1.1092640014606647,0.2783934882938264,0,14.980368500109762
10,0.3,8,0.1,32,6,0.06429486784500464,0.06303667775152645,2.1503051677528604,4.134893818604874,1.9845886508520132,0,19.285556459100917
10,0.3,8,0.1,32,10,0.06742313655603871,0.0647440636869256,2.030176818119616,2.149720534361615,0.11954371624199878,0,37.97314150002785
10,0.3,8,0.1,32,12,0.044812976217186995,0.043899542562506375,1.5812097788705775,3.2795041592669283,1.6982943803963508,0,47.43901429185644
10,0.3,12,0.1,48,2,0.4850119753329646,0.4760439022923445,15.790296715502715,15.79029671550288,1.652011860642233e-13,1,3.653355000074953
10,0.3,12,0.1,48,3,0.06415386369173287,0.06265964408684399,2.2418641101699537,26.16750860052127,23.925644490351317,0,6.42417270783335
10,0.3,12,0.1,48,4,0.024164021966904127,0.023181772019958906,0.731062795354264,21.094468489720224,20.36340569436596,0,11.067262666998431
10,0.3,12,0.1,48,5,0.049616375609498976,0.048186551894179516,1.5312826244315054,15.228438658296914,13.69715603386541,0,15.602917208103463
10,0.3,12,0.1,48,6,0.014088188691291107,0.013800624750359012,0.5823859381609608,2.1225689265917733,1.5401829884308125,0,19.919351208023727
10,0.3,12,0.1,48,8,0.016105981078288797,0.0158200525380922,0.6039497763156205,1.0930297879242712,0.48908001160865067,0,29.347010416910052
10,0.3,12,0.1,48,10,0.0177585769209761,0.016871344631616984,0.5530878810012406,1.097879489587909,0.5447916085866683,0,38.88389083300717
10,0.3,12,0.1,48,12,0.057123595998555696,0.05488025722478949,0.9067297182643331,2.855768483350269,1.9490387650859358,0,48.99296141695231
10,0.3,16,0.1,64,2,0.5973501498719929,0.5863318829620643,19.73285167864749,19.732851678647563,7.460698725481052e-14,1,11.034995750058442
10,0.3,16,0.1,64,3,0.1074119594987511,0.10261667466169162,3.2778446386651745,3.2778446386658335,6.590283874174929e-13,1,14.01355000003241
10,0.3,16,0.1,64,4,0.030443457480382838,0.02953165689810299,1.0765406155931374,1.171834020735731,0.09529340514259355,0,18.372598875081167
10,0.3,16,0.1,64,5,0.07817645545949592,0.07601770441829653,2.4044224339815896,17.51661518240266,15.11219274842107,0,23.575389333069324
10,0.3,16,0.1,64,6,0.02279223439636767,0.022318891916522702,0.7715629767926854,1.801496052739663,1.0299330759469778,0,27.77742941607721
10,0.3,16,0.1,64,8,0.02635284634893427,0.025229295770552284,0.8693922158502876,1.9159088873827532,1.0465166715324656,0,37.7399991247803
10,0.3,16,0.1,64,10,0.025946223068574734,0.025651733261072396,0.9408836639852722,1.140626464046221,0.1997428000609487,0,46.539393374929205
10,0.3,16,0.1,64,12,0.029865711413538238,0.02898526776078496,0.9529021849305361,1.2784499816605797,0.3255477967300435,0,58.995111083146185
10,1.0,4,0.1,16,3,0.035498295150722725,0.03416450645437198,1.1410303137285236,1.1855342283261896,0.044503914597666006,0,4.612805125070736
10,1.0,4,0.1,16,5,0.02178284319288993,0.021131845888807496,0.6887575328127513,1.158951734299159,0.4701942014864078,0,11.801085124956444
10,1.0,4,0.1,16,6,0.06939901381052158,0.06850025718680752,2.4390712037517672,2.632627795704753,0.1935565919529858,0,15.882386959157884
10,1.0,4,0.1,16,10,0.06184385074400074,0.06015417161216084,1.6498880079947784,12.0800424902855,10.430154482290721,0,29.81516750017181
10,1.0,4,0.1,16,12,0.05209380787954253,0.05012850950036509,1.7519195416512203,2.3098590180214797,0.5579394763702594,0,38.025221082847565
10,1.0,6,0.1,24,2,0.29770948480922566,0.29039972123566776,9.40175607791539,9.401756077915486,9.592326932761353e-14,1,2.597244707867503
10,1.0,6,0.1,24,4,0.039027358398962694,0.03806632505437878,1.2097792903811593,21.61974245561058,20.40996316522942,0,10.44341875007376
10,1.0,6,0.1,24,5,0.2025001909980333,0.19859839922211006,8.496177323503435,11.604478214218632,3.1083008907151974,0,14.718719708034769
10,1.0,6,0.1,24,8,0.029429468993528794,0.02867196460574466,1.0285334842387384,3.52903338064268,2.5004998964039418,0,27.815784624777734
10,1.0,6,0.1,24,10,0.10068996781514117,0.09895933735204393,1.395666539513473,5.671589451683939,4.275922912170466,0,36.91328874998726
10,1.0,8,0.1,32,2,0.539152212002204,0.5299200316906951,17.647696659834903,17.64769665983496,5.684341886080802e-14,1,2.5257427499163896
10,1.0,8,0.1,32,3,0.07681425980602433,0.07370502346631819,2.360574691366368,2.3605949006467553,2.020928038737324e-05,1,5.685613750014454
10,1.0,8,0.1,32,5,0.16303349698266018,0.1570867898417599,6.982917215593172,8.564888441614604,1.581971226021432,0,14.242484125075862
10,1.0,8,0.1,32,6,0.01757290955700659,0.01735456025635433,0.6460968300777392,0.7804101869304438,0.13431335685270462,0,19.328172208042815
10,1.0,8,0.1,32,10,0.25700798179136963,0.25557166546563254,0.8317645133204595,10.959287067612491,10.127522554292032,0,37.56322675012052
10,1.0,8,0.1,32,12,0.07736563980017641,0.0754168922545723,1.0165932572241256,3.8796354090310823,2.8630421518069564,0,47.570200707996264
10,1.0,12,0.1,48,2,0.879940713144975,0.8680094586420969,32.0653515983976,32.065351598397626,2.842170943040401e-14,1,3.417794957989827
10,1.0,12,0.1,48,3,0.3535235098081669,0.3399227071143803,10.951947054961016,10.951947054964213,3.197442310920451e-12,1,6.835243541980162
10,1.0,12,0.1,48,4,0.08107034026750987,0.07676609695520664,2.5558644860067457,4.3219204472115464,1.7660559612048008,0,11.499488250119612
10,1.0,12,0.1,48,5,0.37969917320765634,0.3674655601550779,13.891950944132208,14.950919575289893,1.0589686311576845,0,16.440498375101015
10,1.0,12,0.1,48,6,0.09209143478246816,0.09025570873308057,3.2350453037812192,4.104848634628374,0.8698033308471551,0,20.934205458965153
10,1.0,12,0.1,48,8,0.07681484456052518,0.07540477596275687,1.8492802549368408,12.835195567163332,10.985915312226492,0,29.77346812491305
10,1.0,12,0.1,48,10,0.23874136066870044,0.23029173738345957,2.224678001743747,8.430618294249834,6.205940292506087,0,40.977877374971285
10,1.0,12,0.1,48,12,0.07669196023830624,0.07414689138813643,1.5451513523080793,2.6076353194967004,1.062483967188621,0,50.534559834050015
10,1.0,16,0.1,64,2,0.9668463021076787,0.961582415353527,38.834597791961684,41.23131271199973,2.3967149200380433,0,12.490048834122717
10,1.0,16,0.1,64,3,0.7213023105124263,0.7034961757252121,24.131938764142465,24.131938765289338,1.1468728189356625e-09,1,14.905469958903268
10,1.0,16,0.1,64,4,0.2708592826328959,0.26466849918639246,8.478948030117552,26.04550668496329,17.566558654845736,0,19.665592582896352
10,1.0,16,0.1,64,5,0.4837992187178777,0.47511234950981435,18.45966836876163,20.204121020404383,1.744452651642753,0,26.118793040979654
10,1.0,16,0.1,64,6,0.054467540323424185,0.053134730833571786,1.7849655736551706,11.494472491413434,9.709506917758263,0,30.517783791059628
10,1.0,16,0.1,64,8,0.06405116486442028,0.06199173110464018,2.320070897809177,4.381470622266909,2.0613997244577322,0,40.26660270802677
10,1.0,16,0.1,64,10,0.13016691659444465,0.12772400882836865,2.183468992412534,12.073748608760715,9.890279616348181,0,51.2453362501692
10,1.0,16,0.1,64,12,0.1256056748628439,0.12279881389766849,1.9445393662425843,5.16787834619458,3.223338979951995,0,62.77950712479651
10,1.5,4,0.1,16,3,0.05256214400597034,0.051064423627694824,1.6399702730924122,2.5015740477340582,0.8616037746416461,0,5.3135403748601675
10,1.5,4,0.1,16,5,0.02933814200577077,0.028218355091718095,0.9518928156237254,13.810301816881335,12.858409001257609,0,14.038103667087853
10,1.5,4,0.1,16,6,0.08083968721536608,0.07898187990469577,2.6628742064134343,3.8543421114806127,1.1914679050671784,0,18.923969792202115
10,1.5,4,0.1,16,10,0.052562448299746385,0.05174098970214565,1.8978598618889344,2.6785004676204824,0.780640605731548,0,37.45688191684894
10,1.5,4,0.1,16,12,0.04672691636682916,0.04522887739758606,1.2242548608708255,2.663721616213456,1.4394667553426306,0,45.89516400010325
10,1.5,6,0.1,24,2,0.36494223950287774,0.3607423504464304,11.797270398253136,11.797270398253263,1.2612133559741778e-13,1,3.075719582848251
10,1.5,6,0.1,24,4,0.015649809892220673,0.01541148719822756,0.4978874663824106,2.2191833340206553,1.7212958676382446,0,10.656998957972974
10,1.5,6,0.1,24,5,0.2435440447196877,0.23793256214616068,10.465439250849533,11.27263241402916,0.8071931631796261,0,15.494193375110626
10,1.5,6,0.1,24,8,0.05491294965294267,0.05348130564134992,1.9160861807442087,5.6994519971949815,3.7833658164507726,0,30.326160750119016
10,1.5,6,0.1,24,10,0.020573618397064772,0.020000914072184964,0.8654015089609134,1.16058746242912,0.29518595346820653,0,39.22035558405332
10,1.5,8,0.1,32,2,0.5914189339891541,0.5776925425568431,19.479272963592063,19.479272963592127,6.394884621840902e-14,1,2.8050857910420746
10,1.5,8,0.1,32,3,0.15185974399683377,0.14758091985859928,4.642017989778918,26.804857933440033,22.162839943661115,0,5.954650708008558
10,1.5,8,0.1,32,5,0.06891439858431483,0.06711944930850192,2.111188595715892,15.468661353099131,13.357472757383238,0,15.346240959130228
10,1.5,8,0.1,32,6,0.07568350600261345,0.073933223543628,2.7391013628852288,7.634794084704701,4.895692721819472,0,20.69008091604337
10,1.5,8,0.1,32,10,0.049677084618909184,0.0487493463764495,1.3361491788732653,2.627741217420844,1.2915920385475785,0,39.4187595420517
10,1.5,8,0.1,32,12,0.04215804212420102,0.04059047023473118,1.4837935688971315,1.7521018377227453,0.26830826882561376,0,49.87292437488213
10,1.5,12,0.1,48,2,0.8277593374788348,0.814606847945232,29.394502188299874,29.394502188299917,4.263256414560601e-14,1,3.609462625114247
10,1.5,12,0.1,48,3,0.4913930810243046,0.47433114413185445,15.310826661430305,28.279980104222194,12.969153442791889,0,7.310812625102699
10,1.5,12,0.1,48,4,0.16512483929247368,0.15977310907693457,5.1816848809112965,20.050915955822756,14.86923107491146,0,11.381712165893987
10,1.5,12,0.1,48,5,0.28218144000504963,0.2775265806296857,10.954597376121832,18.761724729603024,7.807127353481192,0,16.97122316691093
10,1.5,12,0.1,48,6,0.2687118888068511,0.2601352017777676,9.375217424326445,16.79631303126823,7.421095606941785,0,21.37290041707456
10,1.5,12,0.1,48,8,0.08600438824227111,0.08321023209147534,1.102965923184355,13.636826749288298,12.533860826103943,0,31.801883457927033
10,1.5,12,0.1,48,10,0.11150777929143293,0.10853252544255243,1.5053658345145051,8.211834414822349,6.706468580307844,0,41.5184477919247
10,1.5,12,0.1,48,12,0.12356077739484206,0.12154332275751889,2.396168772504638,12.888806138680437,10.4926373661758,0,52.07555195805617
10,1.5,16,0.1,64,2,0.9515717627601559,0.9445812523599717,36.87903513431947,36.879035134363825,4.4352077566145454e-11,1,11.336536041926593
10,1.5,16,0.1,64,3,0.7160101772563825,0.6984948252832298,23.792416791126836,31.664719029384134,7.872302238257298,0,14.937247375026345
10,1.5,16,0.1,64,4,0.4765989170521694,0.4618671046740432,14.846390143779473,33.10709408559601,18.260703941816537,0,20.503302124794573
10,1.5,16,0.1,64,5,0.40969180213398926,0.4022870808984499,12.97391521202619,24.87258315893525,11.89866794690906,0,25.615851041162387
10,1.5,16,0.1,64,6,0.11921055930535164,0.11494610998932193,4.288495169469104,12.629386476399336,8.340891306930232,0,31.51077612512745
10,1.5,16,0.1,64,8,0.10572009154769943,0.10327143233240901,4.407233459652082,5.654672102805889,1.2474386431538065,0,39.883487875107676
10,1.5,16,0.1,64,10,0.26570144031493514,0.2607083139607746,3.923082913967391,12.489217094277043,8.566134180309652,0,49.81339379097335
10,1.5,16,0.1,64,12,0.0949891704674917,0.09330657135476557,3.584256638011371,4.296951733148371,0.7126950951370001,0,61.209003457799554
12,0.3,4,0.1,16,2,0.03625750879449557,0.03550326708345667,2.2705385625148775,2.270538562520285,5.4076743083442125e-12,1,2.2733639581128955
12,0.3,4,0.1,16,3,0.003320582564267573,0.0032747676928213732,0.21934633247398336,0.26485118061803314,0.045504848144049787,0,4.623875749995932
12,0.3,4,0.1,16,4,0.03678255878555593,0.03599042638255433,2.176997364153457,48.84962839387037,46.67263102971691,0,7.78584162495099
12,0.3,4,0.1,16,5,0.0036966784916920422,0.00363718952106284,0.2327554780806643,24.63281276444508,24.400057286364415,0,11.747374375117943
12,0.3,4,0.1,16,6,0.02688424595364557,0.0263765955654373,1.8670088911890719,1.9336826162367908,0.06667372504771896,0,14.912873582914472
